row ID,row m/z,row retention time,s200525_Dog_Blank_01.mzXML Peak area,s200525_Dog_4h_02.mzXML Peak area,s200525_Dog_4h_03.mzXML Peak area,s200525_Dog_4h_01.mzXML Peak area,s200525_Dog_Blank_03.mzXML Peak area,s200525_Dog_Blank_02.mzXML Peak area,s200525_HUMAN_4h_01.mzXML Peak area,s200525_HUMAN_4h_02.mzXML Peak area,s200525_HUMAN_Blank_02.mzXML Peak area,s200525_HUMAN_4h_03.mzXML Peak area,s200525_HUMAN_Blank_01.mzXML Peak area,s200525_Mk_4h_02.mzXML Peak area,s200525_Mk_4h_03.mzXML Peak area,s200525_HUMAN_Blank_03.mzXML Peak area,s200525_Mk_4h_01.mzXML Peak area,s200525_Mk_Blank_02.mzXML Peak area,s200525_Mk_Blank_03.mzXML Peak area,s200525_Mou_4h_01.mzXML Peak area,s200525_Mk_Blank_01.mzXML Peak area,s200525_Mou_Blank_01.mzXML Peak area,s200525_Mou_Blank_02.mzXML Peak area,s200525_Mou_4h_03.mzXML Peak area,s200525_Mou_4h_02.mzXML Peak area,s200525_Rat_4h_02.mzXML Peak area,s200525_Mou_Blank_03.mzXML Peak area,s200525_Rat_Blank_02.mzXML Peak area,s200525_Rat_4h_01.mzXML Peak area,s200525_Rat_Blank_03.mzXML Peak area,s200525_Rat_4h_03.mzXML Peak area,s200525_Rat_Blank_01.mzXML Peak area,Unnamed: 33
12574,303.14553009322134,21.121261111111114,311622.9153588866,19442.905249023326,29843.40666259708,162053.93938354452,30113.689416503617,130528.26852783206,24588.430759277173,50619.12269287124,48867.72173828095,22678.542539062506,8421.058393554636,46325.14731811525,8200.96925781245,98533.94402221713,67796.97639770513,90786.48161987292,119141.98628051732,227146.6503729247,122132.46536621072,61437.0772753909,66911.8816174316,51824.21438110338,13855.55208007804,80660.45129272463,43601.805524292,29676.641962890742,77842.23610473589,91537.93827148428,30086.289747314248,46443.58787841794,
12606,303.1450044726526,11.252744444444444,35631.852749755795,41453.68651635754,6536.809551269635,28126.35531829848,65380.261612732014,33878.18388446031,95492.62831152335,6267.954537048253,95206.42953240953,59544.46013830562,13907.931451171988,79455.87730706773,96991.32630950926,66234.01909307868,52198.737119994934,6320.301991210799,112721.91223687744,6236.698796508654,44320.28285778792,42350.672205688534,49245.73097241208,7233.398627197382,14128.787088928188,48407.64858801278,37487.82508209244,13148.166507568621,48946.338574096575,6634.676849365288,12740.304528564411,225411.3952639157,
12625,497.1617641907848,23.433344444444447,0.0,42645.11560546884,30376.37321960459,36356.19969299319,0.0,0.0,113600.41710815474,97873.9032275388,0.0,100575.05007324231,0.0,426987.9659851085,429923.58165283344,0.0,434455.61492126336,0.0,0.0,61466.687297058066,0.0,0.0,0.0,52654.3954339602,59923.282355652,530828.4032116699,0.0,0.0,541769.5910379016,0.0,531814.2234838854,0.0,
12664,308.97173986667457,7.043643333333333,56546.720780944925,102932.45484130856,280113.03181228635,36750.41228448486,76758.03194097895,49154.61737078852,87657.68238427733,71784.71196704112,41525.62048681637,47407.57405468745,20206.155564697325,187262.75319885238,96505.59575152589,122317.8792745972,135816.98884277348,13739.015213989138,51620.02317431637,75882.58407006829,44579.85520703122,147473.88830627446,41418.59798175043,71965.64683056639,22263.780811889643,81590.99151727295,63690.6865473022,71212.16053619391,22515.49370092775,83345.83780902097,61720.084687194925,41506.059074645964,
12790,303.14481381958404,11.485951111111113,82286.44967889393,12357.13230358883,6912.3160773923755,84906.47277221666,51975.306026550345,46970.078426086584,13773.529701904308,11395.17182373044,69729.91153729259,7273.660727294764,6938.237988281252,45895.476914672814,59471.790909240866,67276.24124029532,21441.98309838849,21402.027167358392,82342.3560986329,33861.14436059562,68052.99007916282,31638.280776123,236004.68799401828,24424.44721356208,31627.44313372805,12090.748463256805,37487.82508209244,34068.2081203612,6802.496915039171,7027.7752617187525,58533.68902734376,37284.145536804215,
13116,491.17796800469523,22.398343137254898,0.0,17534.51882568384,0.0,14826.21775390647,0.0,0.0,41406.85143249522,46127.58203918451,639.0312499999816,32362.929344177475,0.0,614003.716661988,607251.9055615243,644.4396875000143,635632.95307495,0.0,0.0,106015.97095275848,1072.2232220458843,0.0,0.0,100207.80511352578,109941.5101574705,176847.15252838176,0.0,0.0,172916.9007598873,0.0,177706.23310485797,0.0,
13181,585.2658755037106,20.95670555555556,2677.1923101806665,31643.30273590085,40921.81413421629,36374.558866272026,2163.0072950744243,828.5664062500055,300492.2485760492,304989.4568783573,3439.929953460686,292615.2266506949,2707.1016981506573,1216.433475341824,8909.462938156143,2155.4859928893616,6062.910040893604,3780.3005046844423,2799.3730824279387,52185.569951782156,1401.9794445037655,3912.029341583281,1545.5824295044047,55606.83303222644,55703.99066558826,6078.218417816206,2005.1984010315134,1024.4590660095282,6984.7317895507995,2019.1757759095083,3478.8025009154885,1652.1678909301866,
13210,342.14289722461837,1.6607611111111111,5941.633043792721,12842.683196807859,3366.4106188659675,11071.467583435062,3619.795626586927,5838.694073913575,1483.5666440429688,4871.378045196539,1579.9769795837449,0.0,0.0,4782.6552147827115,8700.893019226078,0.0,3588.842992431639,2857.028579895021,2238.758579925537,16035.19644067382,1885.8998469848689,11726.958206298845,15606.935323974616,9062.365419891354,5730.732134460442,17825.524581970225,11180.355444091809,23341.026136230463,28193.3165900879,21114.150977905294,24258.264622009272,24777.209335693355,
13222,491.2096841028264,5.358640151515153,0.0,23338.855592163087,24853.560320892342,23599.97330548098,891.0342457733183,822.3617500000073,9164196.29258734,9634285.085473662,0.0,9387102.07628286,0.0,880073.4134174496,821292.948787506,0.0,812017.0446747439,752.816001403802,650.6628008728028,13850838.196525758,0.0,5044.3003482666,0.0,13611625.112528767,13869756.164205667,15381.238926650989,772.9948367157001,0.0,14587.288165786755,626.0600787734967,11204.52417482756,0.0,
13638,509.1853625517378,18.066298245614032,0.0,22870.2212078858,28420.80632232664,21969.009581909257,0.0,0.0,40635.643904418685,32741.74085693373,673.4692163085849,39143.94829345678,0.0,324414.6912265007,309810.9127868647,0.0,325746.15891418554,0.0,721.9873607635545,116216.09087432851,625.8727886962807,0.0,625.589387207023,114477.94829589824,112193.92910400374,165590.8889385985,0.0,0.0,157253.51220062288,0.0,164122.07752197294,0.0,
13819,501.1352102876247,20.89784375,0.0,20405.005892333844,15185.545321044818,22642.979621429462,0.0,0.0,63880.078271483966,62553.64115203888,0.0,71586.16862792947,0.0,179488.2120364375,159711.80848205514,0.0,171024.08804229795,0.0,772.936964111318,66372.54602783204,0.0,0.0,0.0,59507.43000793418,71184.47963378901,178508.24891235362,0.0,0.0,176034.77332702692,0.0,177243.02551879926,0.0,
13983,377.2297494762312,27.01171264367816,207520.29114868102,0.0,196385.38642547594,207353.49179870661,209176.47810424745,237343.2233465577,1292735.989796144,1276163.948323363,841080.3244274951,433106.8392364521,1598502.7566613762,529940.9307916296,589565.5780029291,1541213.0899328631,506040.7878753679,1993632.2032150272,2091263.0552807597,127686.48317779519,2019226.149825132,186731.31692749012,191299.81662292453,120626.40153442412,83661.14688964786,3398894.4998614583,185579.43989501984,4040877.215004874,3420530.6024218732,4245852.417093801,3452699.7415960664,4343170.063515621,
14653,514.2874441436809,11.147885,435908.5273148195,344502.58830603,571470.0380994261,61687.574982543825,404908.9587946778,107013.4350352782,129404.59473010279,186790.70726818868,102794.49871887226,242125.52322656265,100886.66507031236,227994.1868131104,197743.04056921368,262738.35430358874,17794.37784570334,294804.76280627423,64689.1942403566,274155.5093894043,362484.8019783935,18362.029829589806,99324.12378503436,56234.01763220227,289748.4538797606,218905.12392712387,83647.96089819321,205593.87765454114,83501.89200048847,62782.21305224606,111613.7500163573,360467.18846606463,
14855,341.10638151575506,10.329407222222224,17702.22712438971,89040.32036193874,271815.07455261244,195727.3071783447,61076.63975109862,53232.057842163114,25456.421142456,42577.19199047847,64135.2616791992,111988.9073187866,11344.200686706436,518516.47112396243,32094.123216979857,22632.11402563452,58004.97317187474,52012.41087426767,805051.3375083004,42314.286557312116,433751.743605774,39111.85530139135,80572.07195318602,597242.7668628542,78083.72511492926,343252.21151800524,95515.18684960912,85800.26914898686,156154.94037377927,159659.96678875745,25806.290425048857,429604.1321397096,
15029,341.1060712430795,9.421919444444448,65838.15746856705,59398.46416198725,56629.97776391604,49467.54997802738,19426.09260070801,30451.937145813066,50560.33323791507,168961.65785485835,32554.586998474057,61926.38430169673,65399.92257922357,34090.8157214964,69625.03005010985,79212.85027032452,21978.30011657732,76264.39112963864,48781.983807556135,17415.408012695192,60980.518746338035,175874.14266009527,53970.11960748281,70465.86853662107,109227.59052264404,274503.62852899195,65162.670294250245,41347.618764709514,156087.0158778686,35870.89982434084,508104.8053640747,227108.50283081055,
15506,758.5698782397238,38.150392857142855,15502.459050903428,0.0,4507.872196044895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198582.62318847887,7566.877088623,0.0,0.0,60427.97933044397,13915.384633788308,0.0,0.0,2209.636396789565,1894.8115158081173,0.0,0.0,2545.423331298785,0.0,6842.511914062484,2837.122178649961,1693.5667480469126,2814.0995556641246,4216.613529052937,
15583,477.19375850359694,6.030808333333333,0.0,19740.987696029657,12615.77963351445,18101.51460290529,0.0,0.0,18796.290397857694,19271.300271240267,0.0,23148.595121459977,710.4157937927325,120237.46703710928,124129.80694708244,753.0035852661133,118478.23039093026,615.6245516662598,0.0,107493.22723764065,0.0,0.0,0.0,107274.67525280768,108226.17154081726,426642.7325814207,0.0,0.0,436457.55999856547,0.0,433668.32476025407,0.0,
16642,640.0460482497485,39.93530555555557,30213.204185180253,54217.82978210426,26201.92154663115,443355.4725601197,23178.912401123507,35043.90670532219,13964.704267577968,32077.649196777114,16295.741368713418,5540.794354858216,19936.768016662743,300118.80315063463,26908.40458892823,13648.877480773674,284479.89932769764,24397.133977051388,293468.41907592764,69020.11199706995,5408.52859130833,97294.71969238367,461941.13338867185,38369.04708251954,87174.60727294875,329182.24692809995,460287.3833169555,64800.754899901964,23205.950358581707,7754.514674071969,332215.33658355725,34589.49699829081,
16869,450.14725557530767,23.26709523809524,0.0,6570.224459152303,0.0,31618.07469146707,0.0,0.0,76289.71539489737,72972.45086914077,0.0,73834.29008087146,0.0,372547.0874633785,380798.9124917599,0.0,403982.4036752322,0.0,0.0,19940.20884902975,0.0,0.0,0.0,16580.62897003175,17187.66988128669,46136.502534484716,0.0,0.0,46912.725255737285,0.0,49350.09854003913,0.0,
17677,320.17164524727355,0.4016105555555554,19075.418292114253,51369.093763793935,35590.969571777336,32205.2418079834,215374.18242956547,73134.4486636963,88665.87450561524,37622.72180639648,114561.5859798584,228453.2799804688,39550.881175292976,28129.3653527832,54311.9227421875,233559.83819665536,46585.920775512684,230136.57328887942,69566.03084698485,230416.7900111084,68808.69039318847,230474.31187371825,225358.57525201415,19966.183374999982,221964.3245489502,50743.75961480712,96663.33609387207,216637.0668280639,79822.67238653565,85583.13670050047,57551.37080255128,67647.93756274415,
17747,341.1065550450031,10.783155000000002,41193.30162744137,37270.10890582282,45784.147797546364,43790.6220388184,444252.03660949704,325610.84584356693,786121.5974744258,52314.848353942965,43478.10849005143,732769.5433657834,18329.42303051764,48307.46988598635,29127.39615173337,249007.60340948487,152564.88007110605,597180.3081199953,161507.25482092286,376577.88901617425,78324.63558258051,120560.7125327758,764396.0475114752,44362.462488281104,1110651.4089261459,84581.87832128903,50292.38097711174,72214.15398089608,107656.11016033939,100381.25558306892,50896.50222973625,48227.05141021731,
18300,746.1000361957291,2.8086800000000003,1737434.7554787602,2102423.2683541863,1911911.095698365,1733158.277361084,1341773.7123222658,2251249.2844984126,6331848.5516094975,7148676.262405758,7036717.857501703,7018289.096320316,5810368.154160648,5883298.347964845,5544608.685572509,6886473.372337032,5800897.133540521,5183428.05917041,5401425.3819643585,1339138.9284782715,5381342.124618408,2134288.254195159,1476442.938197387,1928210.9350598129,2076334.3624189447,5557165.651370483,1578932.7030664058,4768673.43730969,5695046.512901613,5262674.2657121625,5835537.551125612,4782485.860161865,
18541,821.3812501624617,33.49073958333333,213567.07812806216,517674.2791406252,16968.87536987304,51493.56469726597,0.0,18847.229326782268,354768.8974072249,744737.0169897617,61231.62313262973,0.0,0.0,0.0,0.0,807874.1416796645,0.0,0.0,421370.0208520561,73124.02705688588,0.0,0.0,514315.39811644884,164209.28025756063,254557.81859374954,0.0,0.0,0.0,0.0,44914.33914458991,53386.699101564016,0.0,
18814,640.0461375515433,41.380833333333335,28044.539585570998,20839.516203613817,41979.674412842156,30512.078801880205,18297.71352905305,439545.66594024654,35477.490384826444,9263.776359252728,2969.6518835447723,9582.565694580118,14935.294875793667,11679.958484497543,303893.9637097168,24417.238769225936,21356.718128661825,7856.473612365474,33113.813263549826,66014.32560424868,16418.650395202683,29092.421217041523,27477.760903930957,12967.617280272978,27884.530029906837,13282.353285522024,35621.905266113376,45168.26086517351,8375.02463989236,20659.43237243648,9816.964447021528,22684.623383788843,
18998,308.9749325741433,38.961122222222215,18128.47031860329,21994.687987976165,34107.27463348396,20615.62202575659,16943.402384948608,81438.41789520244,59544.39116455131,149548.275633545,42665.03190155053,37596.0681256103,85626.20014984152,40259.7912463379,79164.27307586625,34171.36857971186,107461.23984710698,81673.16559631331,30049.6804266359,24559.243499755365,36725.53811676023,18025.000856323717,31404.627453613597,23389.366977233807,22657.231334838805,17049.498990783854,23332.479552001685,22389.598620910336,41813.038316344806,17534.381748657168,33471.34961242665,14932.240780639975,
19140,311.1528326625334,16.08578111111111,25705.94083154293,12569.630213867324,9041.146161682022,30451.4550864562,34565.1632734985,4237.235850585938,233958.05174386624,191011.34672546375,204275.0307487485,238581.01742840602,32602.914376220728,47195.78670678703,27580.138721649033,308181.20871566783,43895.859982299866,52982.28991192627,45035.88138311763,44555.117256439196,32297.162459472733,17722.414706420906,25765.91537197864,7849.821967590427,10378.749538696236,7352.224888244687,55427.16347448738,26634.95597930911,17437.169111572264,4240.847891601883,11917.8971577453,31652.33707116706,
19239,617.9982489131751,34.034416666666665,0.0,0.0,0.0,0.0,0.0,0.0,1046310.4762744164,1080773.954328627,939024.8918530352,1049618.6813037188,944929.3077880918,0.0,0.0,914593.55395875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19244,529.1660071849693,5.3574705128205125,0.0,1407.1907434997588,879.4649890747148,1501.7263067092829,0.0,0.0,618712.058938629,662846.6645120847,0.0,656410.8522489923,0.0,37556.458235107384,33624.243298461915,856.42565136718,33852.51310998535,0.0,0.0,1498807.218321137,0.0,0.0,0.0,1460709.361502931,1451855.931508423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19245,375.26092086536164,8.52855,0.0,624.9934617919978,688.3972503661964,811.5047057189861,0.0,0.0,603560.8573126828,618337.4082177739,483442.9695591123,575416.9933547365,480395.963733521,0.0,0.0,472913.0340797124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19252,375.20827470742415,20.57386,2522.0503616332285,4352.143861083993,0.0,3905.5395254517134,2773.4053137207648,6145.0384030152345,438498.2814282229,425382.0751623526,307821.4191003421,432128.5642211929,256454.9931646725,5258.185887451203,2028.1712829589576,251063.34744995087,9452.349659423728,3669.3116125488127,12244.415243530124,0.0,5422.354702148427,0.0,0.0,0.0,1636.84331787113,17271.23783020008,7418.146397399818,68801.71611511227,12258.490244140494,59932.421902465794,50140.80531829867,82499.6821948243,
19258,325.1287291359464,28.060622222222218,17309616.377993166,630502.6918554697,454267.783129886,1662799.8408496096,16904058.297119156,17218524.261850588,97999.74910156561,97205.99489258119,18332339.10875489,2056888.96762207,19426052.345444325,9518909.327617187,1580932.9363574225,19845761.28874513,18444028.330844734,18694415.75713868,18597241.567504875,18498054.622104507,18707102.13296388,18459660.951953147,18667487.653095696,18844549.467978496,18732167.12167481,18098807.778491206,18858974.20792968,17857796.349321302,338338.4161279269,18096972.623657245,670453.7439501929,8337453.20812988,
19262,393.12514972037695,4.2976596491228065,0.0,713.0711402893066,0.0,653.6262385559082,0.0,0.0,267193.5629305115,265632.59141479485,0.0,258701.8233616333,903.4679383850148,27680.01182662966,25772.62621472169,0.0,20084.25857318116,0.0,0.0,243240.2130857239,0.0,0.0,654.7030238952659,242316.8276750489,227473.5365036012,9350.619487396234,726.5342936248794,642.8555323791484,7019.286680175777,0.0,6955.670021057111,798.9412500000071,
19263,608.2891230876737,5.333279761904762,0.0,965.9897418518087,0.0,1525.2142544174114,0.0,0.0,283701.26551055897,345870.8037402953,0.0,316993.35530548077,0.0,23587.54183593751,22818.77858703612,710.2192937927308,21715.139124389687,0.0,0.0,481520.3422459106,638.8961657791159,0.0,0.0,486276.5359238284,488624.88200061064,0.0,0.0,0.0,0.0,0.0,652.2122500000014,0.0,
19271,513.1909009381918,5.3390216666666666,0.0,0.0,0.0,0.0,0.0,0.0,196580.9077080078,202899.44316717517,0.0,196449.91021405012,0.0,11960.598056304929,12411.652732788089,0.0,9059.647867492677,0.0,0.0,459358.6171439818,0.0,0.0,0.0,440200.4224044501,434131.3401214603,607.8524560852052,0.0,0.0,0.0,0.0,0.0,0.0,
19277,507.2043806347158,6.095631111111112,0.0,5735.976057273869,3853.638732330342,4110.043765167222,0.0,0.0,183985.4712915039,185899.49791009512,0.0,183139.33436947624,0.0,104183.25484832768,107160.90844061274,0.0,106328.75651135274,0.0,0.0,566812.9887996829,0.0,0.0,0.0,539684.5700614017,531855.2001650702,4994.479715438844,0.0,0.0,4287.819578506471,0.0,4605.643453491208,0.0,
19299,465.19368755613465,3.935242528735632,1072.988177001958,2969.150229614258,1688.2723127746674,1497.8849715881329,1325.5748032379165,1671.367786102297,167208.51525872806,171129.76291418454,1113.0211923828126,174108.04688671874,788.4601630859377,117677.4023328858,124337.16794018555,0.0,132751.56537329106,225721.92842633068,61954.97805560303,595522.3456997372,92359.03088311768,9585.520546478265,9165.870356140143,547026.1470045774,546209.5741401977,32804.140652984635,7535.033979476926,364302.765452179,30728.04780264282,310589.8788800353,30108.746785583466,396409.0451021728,
19312,477.1937729193018,5.3251648148148165,0.0,10903.868827392582,8505.595679595946,9064.793563995356,0.0,0.0,150178.46942321773,149644.74893557726,0.0,144575.576140747,0.0,85831.80031488033,91173.9686882324,0.0,90182.25338580324,0.0,716.7642725372292,395544.428954529,731.1211475372228,0.0,0.0,371180.9765234379,364509.8042925417,73639.92293612668,915.409468170157,0.0,79745.99044445806,0.0,71982.7139967345,0.0,
19333,749.5149653713406,8.5057,0.0,0.0,0.0,0.0,0.0,0.0,135305.09962792957,137329.30024581915,103228.06435577391,129464.16803576662,107717.79429968268,0.0,0.0,105230.29820916757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
