row ID,row m/z,row retention time,s200525_Dog_4h_02.mzXML Peak area,s200525_Dog_Blank_01.mzXML Peak area,s200525_Dog_4h_01.mzXML Peak area,s200525_Dog_4h_03.mzXML Peak area,s200525_Dog_Blank_02.mzXML Peak area,s200525_Dog_Blank_03.mzXML Peak area,s200525_HUMAN_4h_01.mzXML Peak area,s200525_HUMAN_4h_02.mzXML Peak area,s200525_HUMAN_Blank_02.mzXML Peak area,s200525_HUMAN_Blank_01.mzXML Peak area,s200525_HUMAN_Blank_03.mzXML Peak area,s200525_HUMAN_4h_03.mzXML Peak area,s200525_Mk_4h_03.mzXML Peak area,s200525_Mk_4h_01.mzXML Peak area,s200525_Mk_Blank_01.mzXML Peak area,s200525_Mk_4h_02.mzXML Peak area,s200525_Mou_4h_01.mzXML Peak area,s200525_Mou_4h_02.mzXML Peak area,s200525_Mk_Blank_02.mzXML Peak area,s200525_Mk_Blank_03.mzXML Peak area,s200525_Mou_Blank_02.mzXML Peak area,s200525_Mou_Blank_01.mzXML Peak area,s200525_Mou_4h_03.mzXML Peak area,s200525_Mou_Blank_03.mzXML Peak area,s200525_Rat_4h_02.mzXML Peak area,s200525_Rat_Blank_01.mzXML Peak area,s200525_Rat_4h_03.mzXML Peak area,s200525_Rat_4h_01.mzXML Peak area,s200525_Rat_Blank_03.mzXML Peak area,s200525_Rat_Blank_02.mzXML Peak area,
13680,764.5228095115613,35.7319696969697,1025889.4137011691,8425034.03933349,4374588.425271015,7791556.676660151,761683.6903662113,4342174.205554494,0,0,0,0,0,0,4799672.439781483,303464.89947631746,0,38947.3806005868,2553531.0068017496,624141.7842529299,0,8957.17032714927,935919.1457910156,2598967.03902588,2455754.6346484395,3532358.247781981,1412654.4473767092,3488459.4799658167,2960936.46901855,4188131.304731437,3592948.600888682,1770038.9443109157,
13721,315.25382750640637,27.05996428571429,0,325312.6812698357,313136.0649514769,0,333215.36440795794,360086.17610778764,813146.5678274509,776839.367077027,1029393.2931350747,961404.5506210293,1036669.2469000283,569597.1570471211,1160998.3875822423,1217193.4479376236,1423116.9159115627,1172463.3921592694,209371.64323135332,225041.72059654212,1409360.9427696285,1457320.958430483,311387.07956451364,309918.6110922252,198638.42826599072,311149.4033622758,1494691.161452335,1542766.1616267343,1511518.4025376916,1412974.5705926556,1378182.765600282,1507865.522733149,
14054,353.22445961251776,18.923383333333337,99705.9591967776,147451.26668701146,95195.62664001447,87346.71649963355,141855.6143969724,145003.74251342815,12475.688420410346,17640.775303344686,37156.2669177247,21555.568830566215,21703.040949706934,9962.535482177997,23899.085356750627,19096.790545654207,44954.73744689923,17932.30618896497,2931.913010864251,7505.050848693874,40979.08674438442,36877.740783081215,9015.08682678227,13081.264821777335,8060.600105896111,18463.840610961783,26643.486251220736,44318.38561431889,33185.870860900926,14475.471465453993,47217.39479980461,39096.22297973632,
14201,662.0280431298797,3.2015511111111126,634644.2095303952,1250243.1965197676,646330.3597883299,91141.08794799812,496188.7082390136,543714.3698452151,16119.56606103521,42293.6747216797,40775.512223754915,43620.24448236089,130989.9199353027,120989.63818218994,124433.95090795899,137317.01279699703,226550.2073641357,140841.28057983398,413378.8575222166,668055.7522930908,155003.53199340816,133659.81499279794,524403.9908548583,502244.03266540536,539165.774110962,638841.7458782959,92476.34484973145,409661.4141484375,178179.6610361329,101240.0386866455,280102.0407625732,299689.48869970714,
14709,313.2369897941664,22.89625287356322,89820.88201721237,86656.32898162863,78879.14630493167,0,87892.68695282044,88545.32575538657,209290.58277008164,252548.4849652086,354600.7590567011,329595.39943664585,346686.41975067096,191036.20824951207,964434.7708868447,983656.8360104341,1279401.8377633628,948109.7336923259,102393.01452102601,103441.63590423517,1294081.2264221162,1331637.7012725791,148903.85012512177,159832.65686248674,105777.01312072764,138988.15519653272,827138.5169635015,969082.7135211207,803226.8549890113,801280.455144651,765166.9107269276,902956.8044305416,
15641,320.1718747573893,1.1828811111111113,87567.24192260744,229059.60806127926,21427.744602905255,36198.19015185548,28774.833274047858,66028.53810803223,54583.413195312496,110563.17877723696,66935.51253393554,105128.44523828126,39522.44562841796,112775.78722363285,52924.26787084964,92304.8757720947,22114.899364990233,241484.0765061035,92684.72664758301,62090.95773913573,18600.301099731434,82448.11055346677,102560.04464880371,30519.52960137937,223290.73855868532,228418.3781915435,15160.422883178706,86248.21408666993,219232.78160601808,221988.57479937747,51460.56884387206,36078.285970214856,
15823,347.2408655275675,25.59016666666667,36000.717661132665,43665.779746093795,46567.21130920399,0,35398.80528106654,46346.706168213,124703.28875854531,122449.96110900903,191132.63962524303,173283.18536193942,157040.73057250868,130132.08352355879,270429.57197174133,260849.10431762747,478476.5029205312,240074.88729797248,19690.932222595235,12142.544621277011,481328.66649108834,520056.22683807294,5916.900899658191,11585.621425781299,13667.034877014077,16171.92708892812,291501.3571771224,334915.8024313357,301982.4362927253,291413.7073687745,287400.82908233657,309423.6337890639,
15888,303.1448422319415,10.815611666666666,106625.38891149913,25088.15592083738,36533.1091558836,105128.52099694815,55126.53565051266,141689.43169995112,24237.21683618175,97223.43191601572,54427.03130999779,27654.614672607564,76563.69694403083,52733.96868310526,156239.63773468017,80919.89360015893,64191.85238580323,44286.95395898454,13770.500729064865,52592.60258312988,41459.12132452366,55551.24852899168,34821.58856774882,61016.83548504637,28708.670642761343,76130.37030346679,44565.49470288098,51754.10218310544,52895.933900512646,42115.38975512685,30444.937766967832,55566.23256396465,
16615,303.14481989487916,9.723797777777778,62496.96337780756,5474.128895385829,112445.57228466804,11311.06900018327,21679.73871905507,5702.624175659226,79431.30376153553,38477.937601440324,45366.736543334955,52664.26170434572,64090.10789147959,39528.348208862284,39416.649992492545,39562.97378790277,38523.87391479481,50729.94585437005,102099.07528662098,79954.4095444337,67132.16336090086,33047.94959472673,48712.665448364445,72106.21957733165,79594.12003912368,60028.95463220236,49885.99644604483,37044.22385760479,101721.47554046648,92678.37277288818,29260.21102929671,46272.43322961431,
16828,308.9765014115582,38.76135555555556,9148.501860962238,18128.803842163245,25989.6678723146,12852.096351929082,16374.426282348531,17449.272362060965,25139.6029534918,149548.275633545,58723.78128265426,40709.96482849127,13423.4684875487,58470.078807983526,26328.300615234057,30680.033989868458,117431.66966461184,30247.671358642758,12733.342685546346,42364.97561706521,52993.70664001485,127492.91577484162,19101.380185546317,9632.029037475651,23795.17026397698,39362.830518798226,21694.91355682377,30771.191976318696,10411.00290588421,14472.925332641871,32434.449985962026,39628.88492767377,
17292,373.2561642251501,24.905592592592594,2746.700000000018,25387.31293548592,13741.788667602494,5752.688482665901,24271.146198730232,30682.508683777047,36198.70664916972,0,56669.69818725545,62882.59299072255,62912.65723693846,0,161461.95094207744,122596.89804931715,0,133342.71033935554,34777.4678561407,46587.25449676535,249791.14308532784,142208.34285766393,111198.03059692461,114798.36293335003,43505.69559692346,109042.7340710457,471995.05650390574,852773.4160653654,506478.9745898456,487982.8539105237,721853.8716931177,790849.19151001,
18160,351.9770148592408,39.85405000000001,13199.184335937422,18923.246495360996,15420.15928222648,5695.12370788592,7741.504102172571,10440.297951049686,38961.77051086335,29718.38899353024,463218.3053936772,17544.689505614777,13163.268519286456,15284.31036682146,8827.538731689063,18694.551091919097,21927.82237274131,10744.729051818285,6890.649021301118,4845.256956787208,8319.211827392752,13011.7362274175,10762.152350921697,10527.332733459501,6024.715645751966,3156.8169665526,2593.33286407464,8327.195608520504,5849.643070068456,7788.761638183627,9500.84683074914,3944.792379150601,
18176,311.1535271670983,16.319324137931034,36865.8792172853,28010.933825073294,60171.10915313724,18684.863387786754,18811.848339599692,55684.14459118655,27834.75978927615,0,124874.20001391505,59319.2057709962,97331.57329748542,12631.075755126922,14116.111178741405,30389.92817495716,21807.446530823025,32859.213640747024,27574.180656188917,27758.146323791552,38983.01461938477,41566.18086285381,26238.674391998444,18651.084773071318,55446.422285400535,39344.86883074937,7352.2248882446875,55920.084573272616,26161.161926208508,59834.098391296146,48138.67375115943,17722.460346496475,
18706,349.25619558477234,14.604981666666667,7795.578885681165,18251.915970642152,12993.36703942874,1564.7482394408903,16399.5774707947,13461.441823059078,25173.62600921631,22137.289915893543,38225.501438781735,43654.45438027953,42315.24402627566,22972.739112350475,60657.63565808864,57079.37456922922,97122.89990368641,54047.179510726884,2613.4474202270426,4346.16388746641,95766.0459932251,92164.66145780939,1426.4855387573116,3916.511704849239,2202.4721475829815,3363.6575177764403,54941.195887252805,61843.060928100494,48375.05226342778,50365.46973233044,45384.185661377014,62754.95025805674,
19028,373.5536508069414,40.248288888888894,3084.3820619201733,6297.71314788847,3848.402790222315,6457.5185995483425,5269.713839263719,3906.4300198362166,379568.4026197813,12533.726324463676,34652.40265686027,15010.966351929224,411330.6695704655,8751.52528747556,18574.611017456067,365915.0998622899,24275.7270977781,11624.735437011785,7138.310697631981,8447.963305663981,20694.525610351888,17014.89202514646,4691.640008544897,4902.434968566896,6497.495269775312,3814.863463134735,12365.265636596801,6914.4083410642825,337308.9885723876,23014.337419128664,19610.415923461704,12113.58603790246,
19242,349.25507907616765,16.22212901234568,0,12741.633989715565,11328.97550985717,977.2669136810271,5687.67435443127,1079.8753932800378,4194.890528854386,6296.903275817867,6562.693682922361,15143.598359634423,5484.539745239297,3447.2530308532396,92460.30116546646,98429.04851165766,183862.28948434498,102639.10216137703,1935.9354570923024,1577.533033905052,170480.6743206787,166309.2749421384,8782.557082870488,5060.98997622678,5837.43659162138,0,802.0696766357211,804.2897781372088,4943.263746276895,7761.061981994686,0,2873.8710662841295,
19383,333.2637296147723,25.736011904761906,0,355576.2281030258,325830.3824798594,0,405921.22214660776,375966.54852905055,724719.6043513514,501563.7588400244,962580.7009127804,897376.9616168223,925058.3739422607,751258.8989395152,573564.2808377094,480506.8062838739,747589.5160937477,675148.8386169455,236384.62209930344,229046.68534088158,754092.812086791,455342.0538885471,329554.8273928826,327614.5386846914,222433.04611877524,336532.1719038384,969169.9925329612,1205195.3253286772,859885.9904885816,944417.6977075173,1064668.0973895227,1164583.936771241,
20672,497.1623629359224,26.650630952380954,0,0,51659.076205444246,2986.705751037536,0,0,188483.93591094972,150723.50621154867,0,0,0,150749.9625704947,357196.0396051022,318284.22209350707,0,389117.2346026608,72770.18825683647,68938.21184875515,0,0,0,0,71889.52684387192,0,176719.69358154293,0,177545.28266235333,188406.86244445833,0,0,
20734,640.0460040450961,40.07375000000001,37895.211607666206,67700.7791320794,448940.2149462892,10324.43476318402,40461.21307250957,19702.3980267327,30885.862186279603,29920.332079467382,6562.308721923624,40507.15304687492,19003.747827453735,28691.625349731436,19868.61798919662,6475.809517211741,30356.218796691945,9360.52540649433,53356.699340209205,68931.20291015528,13525.987566528802,12658.063771362746,461941.13338867185,80416.64475585952,31195.01830444355,26504.23703552193,13598.922644042963,23479.24916198702,28523.043975830507,23993.023625488066,35712.20972228993,52734.07348754896,
20770,341.1063239633978,10.355749425287355,82791.52621521009,17702.22712438971,89358.04913861089,80569.0325870973,47205.582822998025,55507.27998413094,19074.269523315164,42577.191990478466,64135.261679199204,11344.200686706437,17160.880229858296,105631.5172128295,32094.123216979857,52167.381268432524,433751.74360577395,39665.889952270634,42314.28655731212,70856.90870770287,0,215350.75976843247,73650.80106817621,166805.89130084222,100681.49600000017,95515.18684960912,135500.62571612542,98595.28606701664,49055.0387239992,42831.71657757571,152876.82572906508,85800.26914898686,
22177,318.1874306898739,1.6058566666666667,8986.822806762691,8235.231482215875,9473.285648574829,6874.988886444099,7043.588457084656,6870.578809082036,2934.093650848392,6869.624145797735,8096.731653717045,956.9924417724567,2968.3560212707553,3326.373687728881,3037.2868825454725,5031.244155685424,6241.84736254883,4875.919921173095,805.4194411621095,1203.214024658203,2856.3729866332965,4261.856165557863,2365.6369566803014,1527.94496511841,3345.0241166076653,3143.6035394897453,809.1719484252949,823.0579822540293,1350.2169881973246,1463.0340215606689,1367.433314979552,2766.1977683410632,
22785,321.24018732057823,34.834512345679016,810873.8745361404,719544.6691406199,781714.9318212854,824812.3711816407,717165.117797845,698840.1853149416,1302186.1040136584,1260912.403994163,1144845.615083004,1064031.3474413948,1046549.0525878756,2357828.2409375003,461145.0992578157,553872.4680664134,442728.44914063485,439930.5636523399,1186041.513642596,1156078.248906248,457975.4116601511,556835.26354492,1171015.7100879136,1283635.3480420047,1240442.2703710883,1138178.4891894693,1772246.517548827,0,0,1917816.142243632,1668193.0958691137,0,
22909,377.2291482623955,27.022833333333338,190460.79978790283,175167.59315307537,198826.35350524966,184994.14404876658,203897.39804077146,197333.9036022944,329553.44541259535,306176.5737121612,591287.736849374,355290.02770996117,343164.5910797183,298210.9966094994,499812.7750048796,434452.9000042726,471401.9055651888,396889.9749029506,91575.97921295119,84973.58923049936,0,457547.0749401828,151329.63567443754,149476.36933471682,78217.76403716985,136907.94440185672,3398894.4998614583,4343170.063515621,3452699.741596066,3420530.602421873,4245852.417093801,4040877.2150048735,
23520,514.2873937740989,11.13799666666667,353179.17933264136,443521.1937436524,70074.04245129379,571470.0380994261,115910.16061218228,413744.5320324711,138870.27451940952,195589.48677063017,111695.43783142121,110138.48855859369,270801.9799227294,250389.7676652834,207305.04041882296,185482.6455080569,371166.94835839863,236207.58329821788,281931.0969445799,297747.74432092276,305238.0023707271,74023.79497473154,108360.68547668452,18362.029829589803,57973.400414306714,92185.82548107882,226784.72479724136,369361.47478625516,120084.13381054683,103165.16128784163,71914.82520874005,212952.87926342792,
23827,341.10636554374463,9.290941111111112,32507.392023986846,79278.33849407971,59499.619411376916,49093.10068957504,30451.937145813063,19426.09260070801,65498.15322216788,185613.3426270752,49367.72980633538,65399.922579223574,100252.80900103747,40950.062079956144,97911.03574829095,21978.30011657732,11021.623492187537,50658.55690478502,33622.39213146961,120274.92615106219,92921.21159960922,65577.89196520977,70653.14267974833,78926.10291192618,75644.76662438968,45065.790271728496,290172.8166110841,41475.027691223215,43845.795712707615,172622.1924796752,35870.89982434084,42695.68161334233,
24005,514.2871333883024,6.460603333333333,51350.50589239504,139043.64000421148,88298.81291326898,18854.695649047753,49823.979435363726,53732.501879211464,54893.628140991124,42749.048835693386,72238.23139807126,89979.75879400628,39785.89797766107,62872.20713146979,33809.073484985434,49582.875096069285,75431.58368157955,32397.97841967779,25668.67084179689,14105.512045715277,31734.50109002686,42503.69031909185,20386.71394177245,18819.06569213868,93495.51719525154,50564.09075659174,63483.74541357428,19551.001717712494,159226.10935235597,69242.0580440674,41576.844484375004,45128.84259057602,
24116,357.26015627992365,31.306100000000004,122837.0409716798,126487.8824468997,122305.5633966064,112804.11062255861,131000.69591400151,132878.11270080562,215126.8792285164,207290.14578491167,262290.54936767404,256428.3036505135,274370.0639135741,197613.63567260682,458607.6966253662,489174.8613146968,521552.1927465822,427631.7133453372,51246.96546478287,36391.20735168472,520997.4510644527,559489.9350830077,34982.585189209036,38267.45879272417,42133.28599609391,62244.63939239478,178687.83244873013,235890.0511816417,198905.33668090845,209840.20733886719,189030.20265991206,127248.01011962869,
24156,491.2093886801207,5.351415942028985,28524.989030502336,0,27244.48962738038,29507.60442698671,822.3617500000073,891.0342457733184,9170431.176463576,9640815.69959015,0,0,0,9396340.392224343,829022.0465745239,816243.4296994403,0,881717.7684359736,1.3857204903696062E7,1.3879753750573693E7,752.816001403802,650.6628008728028,0,5044.3003482666,1.3628259073486028E7,772.9948367157,15381.238926650989,0,11204.524174827562,14587.288165786755,626.0600787734966,622.54417358399,
